interval,numdestroyed,nummigrations,responsetime,avgresponsetime,migrationtime,avgmigrationtime,slaviolations,slaviolationspercentage,waittime
71,4,9,"[781.1904344945057, 883.9989137031547, 572.1772316304566, 510.7420868994462]",687.0271666818909,"[0.13904672, 0.281316, 0.2835394, 0.0900388]",0.19848522999999998,1,25.0,"[1, 1, 1, 1]"
72,7,10,"[1180.7001340008585, 1774.82176466117, 617.5802312154676, 750.0056152819476, 1227.8444045931706, 431.6366307698866, 773.0061630899394]",965.0849919446343,"[0.08396117333333332, 0.09123032, 0.0226476, 0.1430302, 0.6912199999999998, 0.02013264, 0.17344040000000002]",0.17509461904761903,1,14.285714285714286,"[1, 1, 1, 1, 1, 1, 1]"
73,9,13,"[605.1664159803713, 920.9308117164501, 1056.0425787263785, 1231.0061575422008, 928.9754049267616, 1146.753931893319, 927.1293513187462, 323.8069690404672, 0.02460544]",793.3151362871882,"[1.9461554666666665, 0.08108773333333333, 0.11534165333333335, 0.12193266666666665, 0.0740866, 0.055999999999999994, 0.12730180000000002, 0.0060812800000000005, 0.02460544]",0.2836214044444445,1,11.11111111111111,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
74,11,10,"[569.9395892250722, 860.5297728950844, 515.3585271361294, 831.6183217409111, 958.1493086827236, 1035.520629999274, 842.4648934041385, 375.18315586766715, 77.24743719356947, 693.2400590917731, 896.0424495553673]",695.9358313447009,"[0.027995279999999997, 0.040891920000000005, 0.17224448, 0.23264213333333342, 0.05368704, 0.06496447999999999, 0.18126864, 0.17895573333333328, 0.040264320000000006, 0.08326128, 0.29088]",0.12427775515151517,1,9.090909090909092,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
75,6,8,"[768.7549226709988, 1208.9907926488452, 844.5328832984379, 1079.7546739697907, 1023.8031949068302, 1016.5413002930227]",990.3962946313209,"[0.06403114666666665, 0.09047586666666665, 0.05368575999999999, 0.07198973333333333, 0.016986133333333334, 0.15129326666666665]",0.0747436511111111,1,16.666666666666668,"[1, 1, 1, 1, 1, 1]"
76,7,4,"[477.2114581105908, 703.0207147752174, 828.729207197693, 1003.7114073483392, 1065.2310960773912, 927.526928689952, 652.7553686576944]",808.3123115509825,"[0.02768112, 0.020183386666666664, 0.034076, 0.14316416, 0.083484, 0.08068919999999999, 0.8567551999999999]",0.17800472380952378,1,14.285714285714286,"[1, 1, 1, 1, 1, 1, 1]"
77,11,11,"[1466.075311889843, 1180.7630466408586, 1019.204116544337, 801.2242025655374, 678.3796402386547, 967.2755048813855, 1047.1327509039106, 455.73894702446336, 596.1340006903628, 1082.6828076667584, 1053.2731436189822]",940.7166793331904,"[0.19014160000000002, 0.14687381333333333, 0.30765536, 0.11534165333333335, 0.13421696000000002, 0.33218736, 0.1968512, 0.06840679999999999, 0.08820259999999999, 0.1715654, 0.3608326]",0.19202503151515152,1,9.090909090909092,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
78,11,9,"[1055.3925583243843, 1017.4956523458932, 869.9856280784056, 1055.5041483262528, 967.2385951747187, 652.7042742576945, 637.6512255180953, 1078.8679483249712, 1228.0748112598374, 1432.8986685297953, 1402.9079762298004]",1036.2474078518044,"[0.012580266666666664, 3.1138487466666667, 0.07403413333333334, 0.10625429333333333, 0.29527765333333333, 0.8056607999999998, 0.0025156799999999997, 0.13311773333333332, 0.9216266666666665, 0.32212096, 0.14220460000000001]",0.5390219575757577,1,9.090909090909092,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
79,6,11,"[433.42176245986, 1450.0991089613856, 1425.631709090977, 1020.997475112917, 494.26487937596687, 907.0424979831571]",955.2429054973773,"[0.18881826666666662, 0.004192, 0.274326, 0.1398853333333333, 0.07998946666666666, 0.1041938]",0.1319008111111111,1,16.666666666666668,"[1, 1, 1, 1, 1, 1]"
80,11,21,"[854.2162307431805, 1155.303331806599, 371.54402023293824, 922.4321239258674, 919.2687449403929, 572.1620623371233, 817.7490130051145, 735.2981400126431, 1453.7611713223955, 753.841113122214, 781.2627989745057]",848.8035227657249,"[0.7046416, 0.14995231999999997, 0.17224448, 0.17226373333333334, 0.49243000000000003, 0.2683701066666666, 2.724617653333333, 0.10772893333333333, 0.3330466, 0.111924, 0.21141120000000002]",0.49533005696969695,1,9.090909090909092,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
81,8,7,"[1172.315866251585, 791.9025936270552, 966.9570524958565, 1227.070631598746, 1195.9115602716686, 794.2683741093002, 202.60388478728015, 200.17417574284414]",818.900517360542,"[0.07381703999999999, 0.04907088, 0.0894784, 0.06858207999999999, 0.337856, 0.0834842, 0.00545064, 0.05913727999999999]",0.095859565,1,12.5,"[1, 1, 1, 1, 1, 1, 1, 1]"
82,13,21,"[1221.6611036512122, 567.8865705083263, 1003.7316163083392, 880.2991581365852, 1171.790135906734, 946.836743216678, 920.6778216697052, 668.8292889884887, 711.763606635226, 694.9976125468888, 819.0853984979217, 510.7932420994461, 300.4193050131027]",801.4439694752812,"[0.04907088, 0.53414944, 0.16337311999999998, 0.01460888, 0.264316, 0.08675759999999999, 0.08649839999999999, 0.07934634666666665, 0.08719379999999999, 0.2321606, 0.42532000000000003, 0.141194, 0.18603544]",0.1807711158974359,1,7.6923076923076925,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
83,17,20,"[846.6846456341013, 334.8473525225039, 835.3926267143556, 558.0441906403448, 850.6900710136134, 447.6378555541118, 921.7225559712123, 965.0017566581977, 1409.1034533752234, 922.464755792534, 997.3703839638172, 1195.9402671204186, 1005.4712928911667, 752.725729932958, 678.5234892778919, 837.7709924958933, 884.2943877031547]",849.6285768977351,"[0.03853192, 0.031036319999999996, 0.1510688, 0.021232666666666667, 0.47668472, 0.0047176, 0.11052319999999999, 0.00849168, 0.188342, 0.2048956, 0.1000382, 0.1055046, 0.19463399999999997, 0.073924, 0.265715, 0.8444512, 0.5767899999999999]",0.19979891215686274,1,5.882352941176471,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
84,12,12,"[860.5115987084176, 1116.8137025839399, 1053.421295418982, 301.6602133533974, 576.5233224670794, 678.7985304313213, 1000.9121391039616, 669.6800590930247, 1033.8678097977124, 1157.0181529056579, 1142.0508304070436, 571.9884656594359]",846.9371766608314,"[0.022717733333333334, 6.833992533333333, 0.5089844, 0.14407008, 0.008908000000000001, 0.06634543999999999, 0.20356336, 0.0900388, 0.7046416, 0.047184800000000006, 1.5869183333333337, 6.354368]",1.3809777566666668,1,8.333333333333334,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
85,17,12,"[1030.6056494541904, 698.7022245280051, 693.2476687451066, 1459.9261400731928, 698.6785271946717, 154.26761168010322, 846.6979318933193, 878.2505174715407, 609.0587269137046, 1240.6268274191116, 623.5958051293453, 468.810949924332, 1319.7583934869608, 887.8481641165596, 617.2372132879524, 692.2700732516024, 645.2045510066296]",797.928645622137,"[0.006848986666666665, 0.24882200000000004, 0.09087093333333333, 0.09720511999999999, 0.22512466666666675, 0.050330400000000004, 0.0, 0.4781484, 5.8384664, 0.07381792, 0.16644853333333334, 0.12005839999999998, 0.1441770666666667, 0.09123032, 0.0377448, 0.10493216666666666, 0.0398424]",0.45965108901960783,1,5.882352941176471,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
86,17,12,"[678.8356393913217, 773.4405090753635, 1040.7497207682943, 584.1804463231997, 781.4395746545057, 1180.7210272275252, 839.6712613867282, 683.0346333974516, 913.0320421588896, 770.3698655031898, 765.9306999816628, 511.39478768803684, 888.0053667841142, 420.9650850719699, 1166.7609412439522, 1162.6735641439775, 921.3177990312682]",828.3837037547913,"[0.10345439999999999, 0.40265216, 0.049769386666666665, 0.04928106666666666, 0.38818688, 0.10485439999999999, 0.022804800000000004, 0.1006608, 0.16211274666666664, 0.4529844, 0.06187055999999999, 0.1063316, 0.7298072000000001, 0.02254293333333333, 0.020970000000000003, 0.00786, 0.139886]",0.17211937254901963,1,5.882352941176471,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
87,17,13,"[154.27767776010322, 967.0800852958565, 1171.3424264801977, 846.6979318933193, 491.56038461321896, 300.4701057331027, 842.4625799641385, 1148.9503196880514, 1159.9146942065263, 755.3925583243844, 158.18342159379714, 405.3610205608685, 123.94214135616309, 1153.9483521087761, 1347.281579249661, 1012.8408881059541, 1163.2739105125825]",776.6458869086294,"[0.06039648, 0.2125112, 0.32324072000000004, 0.0, 0.0374836, 0.23683616, 0.1789552, 7.717518, 0.08575925333333333, 0.012580266666666664, 0.05536344, 4.281542026666666, 0.05536344, 0.8556352, 0.27448281999999996, 0.0492804, 0.24636439999999998]",0.8637242709803921,1,5.882352941176471,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
88,14,7,"[703.6994146466449, 1479.6314072987825, 245.32992663990996, 1386.636807786821, 558.8019824546508, 1010.8238773029623, 569.9458103984055, 860.5388599884177, 773.3146802753635, 625.8486945005204, 1397.2775145354906, 1112.6197898871276, 1035.5376299992738, 1425.1004607713926]",941.7933468918401,"[0.029776319999999995, 0.09688464000000001, 0.14609965333333333, 0.3145692, 0.07381968, 0.04631013333333333, 0.03421645333333333, 0.049979013333333336, 0.27682336, 0.11557167999999998, 1.45354104, 0.0171248, 0.08196447999999999, 0.7885268]",0.25180051809523807,1,7.142857142857143,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
89,11,3,"[590.0434569262051, 1000.8685183839616, 694.9623044268889, 515.4120155670603, 1347.3090860296609, 1147.276184879986, 633.5970833701982, 1153.7201827221095, 882.3267714186236, 795.4942202159631, 773.1272138753632]",866.7397307105474,"[0.015096319999999996, 0.15994264, 0.19685247999999997, 0.16644853333333334, 0.30198959999999997, 0.5782529866666666, 1.2672366666666663, 0.6274658133333333, 0.44291632000000003, 0.08265986666666664, 0.08935695999999999]",0.35711074424242417,1,9.090909090909092,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
90,6,6,"[1280.447313401529, 590.0919087662049, 490.4848847190685, 1417.5494926568376, 583.0908790176195, 1018.4031385171162]",896.6779361797293,"[0.11072952, 0.06354815999999999, 0.013280799999999999, 0.6274658133333333, 0.062465599999999996, 0.11072952]",0.16470323555555555,1,16.666666666666668,"[1, 1, 1, 1, 1, 1]"
91,11,15,"[995.1507925886043, 1968.0162563424367, 202.0236729254398, 1016.7278627863561, 1182.624133085962, 1006.3829147742996, 1485.1450276850783, 694.0350686307163, 952.8801779492261, 1183.9114113012583, 1035.9728470064856]",1065.7154695523511,"[0.17448288, 0.6845081599999999, 0.10773279999999999, 0.33785576, 0.055999999999999994, 0.070744, 0.35679424, 0.10353453333333335, 0.3945606666666666, 0.09964833333333334, 0.093314]",0.22537957939393938,1,9.090909090909092,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
92,6,11,"[1171.3061512268646, 780.6697344740851, 578.92862494469, 1347.3102418829985, 1343.0844764534806, 1209.5190632372692]",1071.8030487032313,"[0.28696546666666667, 0.055999999999999994, 0.1904404, 0.14799437333333332, 0.115595, 0.30892733333333333]",0.1843204288888889,1,16.666666666666668,"[1, 1, 1, 1, 1, 1]"
93,7,8,"[588.6910370177776, 850.1831160384462, 1125.9343811664019, 1157.12452231655, 648.552895072376, 590.8785665491486, 248.5375215546975]",744.2717199593426,"[0.12127039999999999, 0.0075489599999999995, 0.02432632, 0.0796404, 0.2386738, 0.11961226666666666, 0.07684420666666666]",0.0954166219047619,1,14.285714285714286,"[1, 1, 1, 1, 1, 1, 1]"
94,7,6,"[1146.960774159986, 1126.880683802618, 1645.2427039821764, 884.161379642951, 569.9845009450721, 578.91162494469, 331.50772282200757]",897.6641986142146,"[0.26284226666666666, 0.19461525333333335, 1.6944981333333333, 0.0581944, 0.072907, 0.17344040000000002, 0.0727766]",0.3613248647619048,1,14.285714285714286,"[1, 1, 1, 1, 1, 1, 1]"
95,14,12,"[614.7766589363599, 567.5594156283263, 1056.1290849663785, 1159.2953061280396, 493.4397871948014, 558.7550062946508, 1023.8371671734969, 1143.2841630883731, 965.0008131381979, 1939.141983675773, 927.724871641038, 1169.9638639251611, 1089.2483399740197, 922.407307992534]",973.6116978397964,"[0.08131640000000001, 0.20699456, 0.20184789333333336, 2.4645691199999997, 0.0125816, 0.02684352, 0.0509584, 0.049979013333333336, 0.00754816, 0.09536913333333333, 1.1276428333333337, 0.0693028, 0.09239276666666665, 0.14744780000000002]",0.3310567142857143,1,7.142857142857143,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
96,10,9,"[698.5481918613385, 862.7253721439776, 920.9227029431165, 1074.7394929940895, 569.9271468784054, 1293.6834628254892, 1409.032276208557, 958.1895739627237, 648.7899073975246, 1482.624133085962]",991.9182260301183,"[0.09478933333333335, 0.05966799999999999, 0.07297896, 0.16113642666666667, 0.015552933333333331, 0.008805839999999999, 0.11716483333333334, 0.09395231999999999, 0.009017173333333333, 0.055999999999999994]",0.068906582,1,10.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
97,4,5,"[301.61218999339735, 500.1544633161775, 1424.3679339713924, 896.8421403690111]",780.7441819124945,"[0.09604671999999997, 0.03942485333333333, 0.055999999999999994, 0.08383486666666666]",0.06882661,1,25.0,"[1, 1, 1, 1]"
98,13,12,"[1008.085965116699, 777.2705337905907, 1718.0513553125854, 816.3286567756874, 742.585138295221, 750.3644858121164, 590.0384248195382, 860.5619192750844, 908.8568984177978, 881.7298849704016, 1762.1013112633516, 1316.7236075419623, 1328.9902583964636]",1035.5144953682693,"[0.040263839999999995, 0.0867568, 0.5256845333333333, 0.06039575999999999, 0.0, 0.11632192, 0.010064213333333332, 0.0730383, 0.039145733333333335, 0.12333127999999999, 0.0996458, 0.08955439999999999, 0.07824199999999999]",0.10326496769230767,1,7.6923076923076925,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
99,12,7,"[773.2643487553636, 1162.7274681439774, 1347.1580912296608, 1018.8269377874637, 887.0159387742098, 637.6520640780953, 678.6031149738037, 942.1775766216946, 817.6586821803254, 272.1965959545694, 497.03942012411756, 567.439051868326]",800.1466075409672,"[0.22649184, 0.06176399999999999, 0.15099479999999998, 0.0195712, 0.04305984, 0.00335424, 0.3892305066666667, 0.11967594666666666, 0.08173786666666666, 0.11184733333333331, 0.022543599999999994, 0.0866308]",0.10974183111111112,1,8.333333333333334,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
100,6,1,"[874.633367884519, 1053.1539026989822, 537.8794930794132, 1453.9899784008553, 1774.75010674117, 940.603021653332]",1105.834978409712,"[0.0894784, 0.24159168, 0.055572159999999995, 0.02124885333333333, 0.0195724, 0.09478933333333335]",0.08704213777777776,1,16.666666666666668,"[1, 1, 1, 1, 1, 1]"
101,7,7,"[523.2285991502315, 764.5731702235252, 678.4815462778919, 590.0333927128717, 1053.045066378982, 819.0683984979217, 794.2620835893002]",746.0988938329607,"[0.10178168, 0.03613896, 0.223772, 0.005032106666666666, 0.13275536, 0.40832, 0.07719368]",0.1407133980952381,1,14.285714285714286,"[1, 1, 1, 1, 1, 1, 1]"
102,8,11,"[609.5278104469512, 1186.3110415006377, 1006.3858635742997, 699.4375601076229, 753.8131511222141, 1717.5256707792523, 1131.5310809409114, 1006.3858635742997]",1013.8647552557736,"[0.1811928, 0.08563818666666666, 0.0736928, 0.05725784, 0.083962, 0.0, 0.14540133333333338, 0.0736928]",0.08760472,1,12.5,"[1, 1, 1, 1, 1, 1, 1, 1]"
103,6,3,"[600.0617285874239, 193.8313897023947, 991.3153508928139, 1470.4259432039437, 1306.5493040688402, 1591.1384509952466]",1025.5536945751105,"[0.08383486666666666, 0.05536344, 0.033553599999999996, 0.4309688, 0.14763839999999998, 0.003913706666666667]",0.12587880222222222,1,16.666666666666668,"[1, 1, 1, 1, 1, 1]"
104,5,3,"[617.2145664079525, 894.5744413726841, 584.1804463231997, 1236.2779843652465, 481.4555018350158]",762.7405880608196,"[0.015097919999999999, 0.1621792, 0.04928106666666666, 0.22329533333333335, 0.20971279999999998]",0.13191326399999997,1,20.0,"[1, 1, 1, 1, 1]"
105,7,6,"[1109.3452288256217, 590.0308766595383, 1043.0351042534808, 1127.6055222231398, 1183.8954223012583, 894.2335515866873, 837.7709924958933]",969.4166711922313,"[1.39754104, 0.002516053333333333, 0.0662228, 0.08505773333333333, 0.08365933333333334, 0.20971279999999998, 0.8444512]",0.3841658514285714,1,14.285714285714286,"[1, 1, 1, 1, 1, 1, 1]"
106,6,5,"[813.2264028794405, 1497.0180902298998, 359.16394333818414, 991.348904492814, 1162.6709441439775, 1018.3930721971161]",973.6368928802386,"[0.08389127999999998, 0.047394666666666675, 0.0845776, 0.06710719999999999, 0.00524, 0.10066320000000001]",0.06481232444444444,1,16.666666666666668,"[1, 1, 1, 1, 1, 1]"
107,5,6,"[300.2013256, 946.8383644166779, 1299.9005992468851, 1220.075514986601, 1426.334671094295]",1038.670095068892,"[0.20132560000000002, 0.0883788, 0.29080266666666676, 0.1454024, 0.2252528333333333]",0.19023246,1,20.0,"[1, 1, 1, 1, 1]"
108,5,8,"[1074.945838717189, 843.3286116653285, 678.8011167913214, 850.3034250936132, 582.3378205787042]",805.9433625692312,"[0.3761647333333333, 0.06271064, 0.06893179999999999, 0.0900388, 0.0796404]",0.13549727466666664,1,20.0,"[1, 1, 1, 1, 1]"
109,5,4,"[1466.040155489843, 711.3072102197289, 1108.746282665622, 677.7187274594952, 391.15298155886256]",870.9930714787104,"[0.1549852, 1.72245984, 0.79859488, 0.4234204000000001, 0.11629133333333332]",0.6431503306666666,1,20.0,"[1, 1, 1, 1, 1]"
110,6,7,"[942.1326981416947, 1478.3551956206074, 742.641138295221, 558.7684280546508, 371.53542855293824, 437.5492274574752]",755.1636860204312,"[0.07479746666666666, 0.00796768, 0.055999999999999994, 0.04026528, 0.1636528, 0.062290133333333324]",0.06749556,1,16.666666666666668,"[1, 1, 1, 1, 1, 1]"
111,9,12,"[339.6429233896884, 1077.0051183005871, 642.1775766216947, 633.3175541886789, 995.1161957086046, 1177.4584532861913, 1159.5153016582956, 770.1647695031897, 763.2370323331039]",839.7372138877816,"[0.12750624, 0.1346425, 0.11967594666666666, 0.03302936, 0.139886, 0.3006675, 0.09117473333333333, 0.24788839999999998, 0.1254282]",0.14665543111111112,1,11.11111111111111,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
112,6,3,"[499.7526799668755, 435.8580061849229, 678.7477031513215, 665.6611722257484, 871.1746734268645, 1778.2780515084887]",821.5787144107036,"[0.18119375999999998, 0.050331600000000004, 0.015518159999999998, 0.020131919999999998, 0.1554876666666667, 0.23517919999999998]",0.10964038444444445,1,16.666666666666668,"[1, 1, 1, 1, 1, 1]"
113,7,6,"[860.520685801751, 463.77524219650365, 570.8913844378143, 835.5824257463655, 1347.214091229661, 511.46189648803687, 492.5516524789926]",725.9996254827321,"[0.03180482666666667, 0.0, 0.02124928, 0.19463399999999997, 0.20699479999999998, 0.1734404, 0.12215019999999999]",0.10718192952380952,1,14.285714285714286,"[1, 1, 1, 1, 1, 1, 1]"
114,9,9,"[569.9769257050722, 882.502715316928, 1186.8402371913276, 1146.7709318933194, 703.6870078466449, 973.6065469142378, 881.8644471552291, 607.0597185908437, 848.2668199243898]",866.7305945042214,"[0.06533175999999999, 0.06990293333333332, 0.05368704, 0.073, 0.017369519999999996, 0.2491606, 0.018592746666666663, 0.1023578, 1.0334942]",0.18698851111111112,1,11.11111111111111,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
115,5,8,"[572.1317237504567, 1008.1262289566993, 583.8777557031551, 773.1244877153633, 462.99409409443905]",680.0508580440226,"[0.23803151999999997, 0.08052767999999999, 0.160158, 0.0866308, 0.16976969999999997]",0.14702354,1,20.0,"[1, 1, 1, 1, 1]"
116,3,7,"[883.0908790176195, 727.8720194894337, 1466.056297729843]",1025.6730654122987,"[0.062465599999999996, 0.07549674666666667, 0.17112744000000002]",0.1030299288888889,1,33.333333333333336,"[1, 1, 1]"
117,7,11,"[739.1132365607253, 1000.7521964639616, 695.0269726468889, 1183.8946802345915, 678.4229498928285, 883.0957282176194, 1672.0963578557328]",978.914588838907,"[0.21139272, 0.043620719999999995, 0.2615207, 0.08291726666666666, 1.1276428333333337, 0.0673148, 0.8545948800000001]",0.37842913142857143,1,14.285714285714286,"[1, 1, 1, 1, 1, 1, 1]"
118,7,6,"[894.6393130526842, 694.8828923468888, 585.1115564682945, 1186.3138200806372, 193.8213236223947, 1130.3579627240476, 1117.870722081551]",828.9996557680713,"[0.22705088, 0.1174404, 0.14540133333333338, 0.08841676666666666, 0.04529736, 0.1832271, 0.0768446]",0.12623977714285714,1,14.285714285714286,"[1, 1, 1, 1, 1, 1, 1]"
119,8,13,"[1119.202180674497, 375.2502642676671, 1316.7683467419624, 1162.7248481439774, 395.00040874688887, 983.6702096216511, 1073.911652925909, 741.7964937950504]",896.0405506147004,"[0.67556096, 0.24606413333333327, 0.13429359999999999, 0.059143999999999995, 0.2349568, 0.1331602, 0.07588199999999999, 0.12135434666666665]",0.21005200499999999,1,12.5,"[1, 1, 1, 1, 1, 1, 1, 1]"
120,9,8,"[537.8517069994133, 1040.7186149016275, 1319.6718872469605, 839.6621394667281, 755.3913002977176, 1410.6969557638704, 1180.2607563405063, 1114.8326803286873, 874.7552822045188]",1008.2045915055589,"[0.027786079999999998, 0.018663519999999996, 0.057670826666666675, 0.013682880000000001, 0.011322239999999999, 0.18205179999999999, 0.10563519999999998, 0.14220460000000001, 0.21139272]",0.0856010962962963,1,11.11111111111111,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
121,11,9,"[321.81674097722555, 1473.3829444266696, 558.0654233070114, 738.9957961607254, 908.8882150044644, 826.8548413416358, 2039.0172007548194, 1223.2165036955935, 995.0971055486044, 921.6611036512122, 372.24033583483254]",943.5669282457088,"[0.03453008, 0.04073608, 0.042465333333333334, 0.09395231999999999, 0.07046232, 0.08619895999999999, 0.13429359999999999, 0.12215019999999999, 0.12079584, 0.04907088, 0.12538064285714284]",0.08363965965367966,1,9.090909090909092,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
122,9,12,"[773.3146802753635, 1125.9505987130683, 474.565276887277, 1016.6195935596895, 1267.5050383608934, 614.7544817363599, 515.3844034337269, 887.0557913342099, 826.8649076616359]",833.5571968846915,"[0.27682336, 0.040543866666666664, 0.129399, 0.22958653333333334, 0.02956824, 0.0591392, 0.13883640000000003, 0.0829124, 0.09626528]",0.12034158666666667,1,11.11111111111111,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
123,9,12,"[991.3623259328141, 1141.5661732737103, 300.41845293310274, 894.7115309726843, 567.5342498683264, 1347.3009577763316, 1012.817890585954, 709.6996923797287, 1760.625568677247]",969.5596491555443,"[0.08052863999999998, 1.1022612000000003, 0.18518336, 0.2992688, 0.18182879999999998, 0.13871026666666667, 0.02628288, 0.11494199999999999, 0.18905462]",0.2575622851851852,1,11.11111111111111,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
124,8,6,"[1035.5355707992737, 839.6606191467281, 489.93586032792143, 1478.357851513941, 442.71086509603754, 300.4055140531027, 1459.919103753193, 1492.293652895776]",942.3523796982468,"[0.07990528, 0.012162560000000001, 0.0591392, 0.010623573333333334, 0.17224448, 0.17224448, 0.0901688, 0.1055046]",0.08774912166666668,1,12.5,"[1, 1, 1, 1, 1, 1, 1, 1]"
125,12,8,"[1127.1174354195603, 887.8039075565595, 1056.028161019712, 1267.0074600958565, 1080.0213207697907, 1035.9687842064855, 614.7544817363599, 1347.289588629661, 609.3603174869513, 844.5328832984379, 1327.362668041746, 770.1817695031897]",997.2857314803592,"[0.035231040000000005, 0.04697376, 0.10092394666666668, 0.139886, 0.33863653333333327, 0.0892512, 0.0591392, 0.28249219999999997, 0.01369984, 0.05368575999999999, 0.13591399999999998, 0.26488839999999997]",0.13006015666666665,1,8.333333333333334,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
126,9,12,"[663.290515315981, 1074.7789191540894, 1000.6876138513238, 850.1868905184461, 694.968252446889, 1211.5341894048447, 1364.824259174513, 780.6697344740851, 780.6697344740851]",935.7344565349174,"[0.040891199999999996, 0.20056258666666665, 0.21258720000000003, 0.01132344, 0.2028005, 0.1532136, 0.14255253333333334, 0.055999999999999994, 0.055999999999999994]",0.11954789555555556,1,11.11111111111111,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
127,12,14,"[777.2551553905909, 379.5667483178212, 920.9389204897833, 1040.7310572482943, 1171.1712990401982, 1355.5174301129196, 1097.536394244114, 1003.7360901883392, 896.0594495553672, 1016.6417401930228, 1397.3819277350392, 1006.3922478942998]",1005.2440383674825,"[0.0713784, 0.0125816, 0.08919650666666666, 0.031105866666666662, 0.15211328000000002, 0.11953608, 0.017369519999999996, 0.16784700000000002, 0.30788, 0.2517331666666667, 0.3134728, 0.08007712]",0.13452427833333333,1,8.333333333333334,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
128,7,10,"[584.190302536533, 831.6452414742446, 774.5530437206105, 569.9395892250722, 1171.2071660268646, 777.2589999905908, 973.547826714238]",811.7631670983076,"[0.05913727999999999, 0.2595618666666667, 0.11716583333333332, 0.027995279999999997, 0.1879802666666667, 0.075223, 0.1904404]",0.13107198952380952,1,14.285714285714286,"[1, 1, 1, 1, 1, 1, 1]"
129,12,17,"[995.0836837886044, 1479.566817538783, 490.5061339990685, 795.4248411492963, 1340.853333130539, 1079.763679103124, 871.1712990401978, 848.05772108439, 678.5131535338037, 383.44897784089716, 622.3755202675177, 539.0063202916454]",843.6476233973223,"[0.10737408, 0.03229488, 0.03453008, 0.013280799999999999, 0.1304478, 0.08099486666666667, 0.15211328000000002, 0.8243953599999998, 0.2992690666666667, 0.18182879999999998, 0.10655352, 0.073]",0.1696735444444444,1,8.333333333333334,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
130,11,8,"[742.585138295221, 1183.6413324850516, 773.3398460353636, 1492.2712354624427, 1223.7566775074458, 694.9086173868887, 1113.3687063172733, 1172.2754071751456, 1162.6698961439774, 1131.6183217409111, 807.0698158307625]",1045.227726761862,"[0.0, 0.014607413333333335, 0.30198912, 0.08308716666666666, 0.11541866666666667, 0.14316543999999998, 3.3889962666666666, 0.06662442666666665, 0.004192, 0.23264213333333342, 0.10934986666666666]",0.4054611363636363,1,9.090909090909092,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
131,9,11,"[765.8766568349961, 928.0703400739561, 770.1282738231896, 1030.0672641351405, 1180.5800549711846, 1171.790135906734, 1055.520302966253, 636.5634758846363, 556.3931213204526]",899.4432917685048,"[0.007827413333333333, 0.08265986666666664, 0.21139271999999998, 0.055999999999999994, 0.32212096, 0.264316, 0.12240893333333333, 0.084184, 1.1047978]",0.25063418814814814,1,11.11111111111111,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
