interval,activecontainers,ips,apparentips,ram,disk,creationids,hostalloc,active
695,8,"[2097.770047607016, 956.2374912637823, 1874.6166507122373, 1791.9824020518593, 166.15920635027632, 903.6492783485028, 0, 0, 0, 634.3878860277937, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2392.1417097460635, 1529.225866320342, 1874.6166507122373, 2046.8749041745743, 563.0417833158981, 1529.225866320342, 0, 1256.0025722833768, 0, 634.3878860277937, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2.4453333333333336, 0.004933333333333334, 0.004933333333333334), (2002.0805333333335, 0.0005333333333333334, 0.0016), (30.757466666666662, 0.008933333333333333, 0.0), (100.66266666666665, 0.0002666666666666667, 0.00013333333333333337), (40.01946666666666, 0.0, 0.0), (1677.72, 0.00013333333333333337, 0.0016), 0, (794.1208, 0.0, 0.0054666666666666665), 0, (12.406799999999999, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 0.0), (2, 0.0, 6.666666666666667e-05), (1, 0.0, 0.0007944444444444444), (1, 0.0, 0.0011611111111111112), (3, 0.0, 2.2222222222222223e-05), (2, 0.0, 0.00011666666666666667), 0, (2, 0.0, 2.7777777777777776e-05), 0, (3, 0.0, 8.88888888888889e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2075, 2076, 2071, 2072, 2077, 2073, -1, 2069, -1, 2074, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 1, 2, 2, 0, 1, -1, 1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, False, True, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
696,9,"[2392.1417097460635, 903.6492783485028, 1664.961106151883, 1825.229444830043, 0, 0, 1283.1686751166799, 398.9829821031236, 0, 603.2556693590107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2392.1417097460635, 1529.225866320342, 1874.6166507122373, 2046.8749041745743, 563.0417833158981, 1529.225866320342, 2045.6698560517057, 531.5634697569955, 0, 634.3878860277937, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1.9213333333333331, 0.0013333333333333333, 0.0013333333333333333), (1677.72, 0.00013333333333333337, 0.0016), (86.6816, 0.0088, 0.0), (81.0896, 0.0, 0.0), (35.30146666666666, 0.0, 0.0), (1957.3403999999998, 0.0, 0.0016), (55.924, 0.0, 0.002), (4.7176, 0.058133333333333335, 0.057733333333333345), 0, (26.3008, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 0.0), (2, 0.0, 0.00011666666666666667), (1, 0.0, 0.0007999999999999999), (1, 0.0, 0.0011555555555555555), (3, 0.0, 2.2222222222222223e-05), (2, 1.666666666666667e-05, 6.111111111111111e-05), (1, 0.04615, 0.016233333333333336), (3, 0.0, 2.2222222222222223e-05), 0, (3, 0.0, 8.88888888888889e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2075, 2076, 2071, 2072, 2077, 2073, 2078, 2079, -1, 2074, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 1, 2, 2, 0, 1, 2, 0, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
697,10,"[0, 1214.9825912725548, 0, 1964.6625060080985, 1193.8774572874102, 1626.0301554285925, 1196.6813573689292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2264.725196238876, 1529.225866320342, 1874.6166507122373, 2046.8749041745743, 1196.600635528421, 1929.1756166240234, 2045.6698560517057, 531.5634697569955, 669.3868747015152, 634.3878860277937, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0.8733333333333335, 0.0016, 0.0016), (1957.3403999999998, 0.0, 0.0016), (117.43973333333336, 0.0088, 0.0), (125.82839999999999, 0.0004, 0.0002666666666666667), (10.484399999999999, 0.0, 0.0), (78.29360000000001, 0.009466666666666667, 0.00013333333333333337), (44.7392, 0.0, 0.002), (7.863466666666667, 0.047333333333333345, 0.046799999999999994), (22.0188, 0.008400000000000001, 0.008533333333333334), (17.999200000000002, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 0.0), (2, 1.666666666666667e-05, 6.111111111111111e-05), (1, 0.0, 0.0008222222222222222), (1, 0.0, 0.00125), (2, 0.0, 0.005655555555555555), (2, 0.0, 0.0010999999999999998), (1, 0.0, 1.1111111111111112e-05), (3, 0.0, 2.2222222222222223e-05), (2, 0.0, 8.333333333333333e-05), (3, 0.0, 8.333333333333333e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2075, 2076, 2071, 2072, 2080, 2081, 2078, 2079, 2082, 2074, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 1, 2, 2, 1, 2, 2, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
698,9,"[0, 0, 1001.7714058927403, 0, 1196.600635528421, 1929.1756166240234, 0, 1352.2730717575298, 253.15647776580917, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[910.2709773642619, 910.2709773642619, 1010.1074178279766, 2046.8749041745743, 1196.600635528421, 1929.1756166240234, 2045.6698560517057, 1521.4069544734036, 491.7936094887716, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7.426133333333333, 0.0016, 0.0016), (1823.1228, 0.00013333333333333337, 0.0014666666666666665), (184.54906666666668, 0.00013333333333333337, 0.00013333333333333337), (92.27386666666665, 0.0, 0.0), (10.4848, 0.0, 0.0), (72.7012, 0.009333333333333334, 0.0), (0.0, 0.0, 0.002), (2600.467866666667, 0.0012, 0.002533333333333333), (89.47760000000001, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 9.999999999999999e-05), (2, 0.0, 4.9999999999999996e-05), (3, 0.0, 0.0017666666666666666), (1, 0.0, 0.0011777777777777778), (2, 0.0, 0.000638888888888889), (2, 0.0, 0.0010333333333333334), (1, 0.0, 1.1111111111111112e-05), (3, 0.0, 0.0007111111111111111), (2, 0.0, 0.0004222222222222222), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2083, 2076, 2084, 2072, 2080, 2081, 2078, 2085, 2086, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 2, 1, 2, 2, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
699,8,"[1199.393839122536, 2647.7836930219532, 1010.1074178279766, 281.392397297898, 1195.3401954762337, 0, 0, 0, 370.50033113493754, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1782.7223793990054, 2647.7836930219532, 1010.1074178279766, 459.19024068251815, 1196.600635528421, 1929.1756166240234, 0, 1521.4069544734036, 491.7936094887716, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(134.2176, 0.0, 0.002), (14.329466666666665, 0.1028, 0.10933333333333331), (159.3829333333333, 0.0002666666666666667, 0.00013333333333333337), (23.155066666666666, 0.0, 0.0), (3.844133333333333, 0.0, 0.0), (33.5544, 0.0092, 0.0), 0, (2949.992666666666, 0.0, 0.0017333333333333335), (82.48746666666666, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 0.0), (2, 0.0, 0.0004388888888888889), (3, 0.0, 0.0011666666666666668), (3, 0.0, 9.999999999999999e-05), (2, 0.0, 0.0007111111111111111), (2, 0.0, 0.0010555555555555557), 0, (3, 0.0, 3.888888888888889e-05), (2, 0.0, 1.6666666666666667e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2087, 2088, 2084, 2089, 2080, 2081, -1, 2085, 2086, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 2, 1, 0, 1, 2, -1, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
700,8,"[1243.311401391711, 2618.4381573543565, 0, 0, 0, 1184.2313299584257, 383.59399772098897, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1782.7223793990054, 2647.7836930219532, 1010.1074178279766, 459.19024068251815, 1196.600635528421, 1625.2324383417672, 661.0283556905348, 0, 491.7936094887716, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(95.0708, 0.0, 0.002), (18.523733333333332, 0.09746666666666666, 0.10413333333333334), (83.8852, 0.0, 0.0), (16.601333333333333, 0.0, 0.0), (5.242, 0.0, 0.0), (27.962, 0.0, 0.0), (17.4748, 0.0, 0.0), 0, (111.8472, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 0.0), (2, 0.0, 0.00046111111111111103), (3, 0.0, 0.0012277777777777777), (3, 0.0, 8.333333333333333e-05), (2, 0.0, 0.000638888888888889), (2, 0.0, 9.999999999999999e-05), (1, 0.0, 0.0012000000000000001), 0, (2, 0.0, 3.888888888888889e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2087, 2088, 2084, 2089, 2080, 2090, 2091, -1, 2086, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 2, 1, 0, 1, 2, 0, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
701,9,"[1454.8408625852383, 0, 1819.471380528662, 1116.065298514448, 1290.4391462452068, 1210.24148979592, 401.2896804471603, 673.2621285693309, 478.11857075076193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1782.7223793990054, 2067.201424168995, 1819.471380528662, 1116.065298514448, 1763.8501590844298, 1625.2324383417672, 661.0283556905348, 1310.5581585192795, 764.6126534882811, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(145.4024, 0.0, 0.002), (16.0772, 0.09759999999999999, 0.10453333333333331), (0.0, 0.0, 0.0), (16.7772, 0.0, 0.002), (2706.7236000000003, 0.0, 0.0017333333333333335), (33.5544, 0.0, 0.0), (34.25226666666667, 0.0, 0.0), (0.0, 0.2296, 0.21546666666666664), (39.146800000000006, 0.009466666666666667, 0.00013333333333333337), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 0.0), (2, 0.0, 0.0004777777777777777), (1, 0.0, 5.555555555555555e-05), (3, 0.0, 1.1111111111111112e-05), (1, 0.0, 6.111111111111111e-05), (2, 0.0, 0.00010555555555555555), (1, 0.0, 0.0013222222222222222), (1, 0.0, 0.002944444444444445), (1, 0.0, 0.0011166666666666666), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2087, 2088, 2092, 2093, 2094, 2090, 2091, 2095, 2096, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 2, 2, 1, 2, 2, 0, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
702,9,"[0, 526.216990066169, 0, 563.2678341234054, 0, 0, 0, 0, 451.82447391069746, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1782.7223793990054, 590.8682637939636, 1819.471380528662, 1116.065298514448, 1763.8501590844298, 1625.2324383417672, 661.0283556905348, 1310.5581585192795, 764.6126534882811, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(67.1088, 0.0, 0.002), (0.0, 0.0, 0.0), (8.388, 0.0, 0.0), (0.0, 0.0, 0.002), (2292.886, 0.0, 0.002), (0.0, 0.0, 0.0), (46.1364, 0.0, 0.0), (0.0, 0.013333333333333336, 0.004666666666666666), (44.7392, 0.009466666666666667, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 0.0), (3, 0.0, 1.6666666666666667e-05), (1, 0.0, 0.00014444444444444444), (3, 0.0, 0.0), (1, 0.04548333333333333, 0.016088888888888885), (2, 0.0, 0.0001111111111111111), (1, 0.0, 0.0013722222222222222), (1, 0.0, 0.0031666666666666666), (1, 0.0, 0.0014944444444444445), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2087, 2097, 2092, 2093, 2094, 2090, 2091, 2095, 2096, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 0, 2, 1, 2, 2, 0, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
703,6,"[802.9360123670964, 421.1059521014839, 2046.8749041745743, 0, 439.36745822889833, 0, 0, 0, 607.4910734346491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1142.2577824644004, 590.8682637939636, 2046.8749041745743, 1116.065298514448, 474.23400989955957, 0, 0, 0, 764.6126534882811, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(8.388, 0.0, 0.0), (0.0, 0.0, 0.0), (159.38306666666668, 0.00013333333333333337, 0.00013333333333333337), (0.0, 0.0, 0.002), (123.032, 0.0, 0.0009333333333333333), 0, 0, 0, (72.7012, 0.009333333333333334, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 0.0), (3, 0.0, 0.0), (1, 0.0, 0.001694444444444444), (3, 0.0, 1.1111111111111112e-05), (3, 0.0, 0.0007944444444444444), 0, 0, 0, (1, 0.0, 0.00105), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2098, 2097, 2099, 2093, 2100, -1, -1, -1, 2096, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 0, 2, 1, 0, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
704,7,"[1126.8386350113344, 0, 1791.9824020518593, 990.9370936802097, 471.02048424802877, 544.3301019191064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1142.2577824644004, 590.8682637939636, 2046.8749041745743, 2957.8401968246035, 474.23400989955957, 556.239182294382, 0, 0, 753.4123534582162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(4.194, 0.0, 0.0), (0.0, 0.0, 0.0), (100.66266666666665, 0.0002666666666666667, 0.00013333333333333337), (362.8064, 0.0002666666666666667, 0.0002666666666666667), (100.66239999999999, 0.0, 0.0), (6.639733333333334, 12.109066666666667, 12.058133333333336), 0, 0, (83.886, 0.009333333333333334, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 0.0), (3, 0.0, 0.0), (1, 0.0, 0.0011611111111111112), (3, 0.05556666666666666, 0.026677777777777772), (3, 0.0, 0.000638888888888889), (1, 0.0, 0.0), 0, 0, (1, 0.0, 0.0010222222222222221), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2098, 2097, 2099, 2101, 2100, 2102, -1, -1, 2096, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 0, 2, 2, 0, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
705,8,"[0, 925.3237311832575, 0, 0, 474.23400989955957, 0, 1164.6214150978972, 502.6176964802392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1142.2577824644004, 979.0148716203655, 2046.8749041745743, 2957.8401968246035, 474.23400989955957, 556.239182294382, 1231.3630607446833, 786.0689587834804, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0.0, 0.0, 0.0), (27.262, 0.0, 0.0), (81.0896, 0.0, 0.0), (318.76653333333337, 0.0002666666666666667, 0.00013333333333333337), (121.6344, 0.0, 0.0), (6.2904, 0.0002666666666666667, 0.0002666666666666667), (64.312, 0.008933333333333333, 0.00013333333333333337), (166.37293333333332, 0.012666666666666665, 0.009733333333333332), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 0.0), (2, 0.0, 0.0004444444444444444), (1, 0.0, 0.0011555555555555555), (3, 0.01295, 0.007627777777777777), (3, 0.0, 0.0006611111111111111), (1, 0.0, 0.0), (2, 0.0, 0.0008611111111111112), (2, 0.0, 0.0002444444444444445), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2098, 2103, 2099, 2101, 2100, 2102, 2104, 2105, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 2, 2, 0, 0, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
706,7,"[2097.770047607016, 897.1678038680203, 553.644077674176, 594.1340891818422, 0, 0, 1231.3630607446833, 590.4239817575502, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2392.1417097460635, 979.0148716203655, 1061.7149333806115, 594.1340891818422, 474.23400989955957, 0, 1231.3630607446833, 786.0689587834804, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2.4453333333333336, 0.004933333333333334, 0.004933333333333334), (28.834799999999998, 0.0, 0.00013333333333333337), (0.0, 0.0, 0.002), (104.8564, 0.0004, 0.0002666666666666667), (95.06986666666666, 0.0, 0.0), 0, (50.3308, 0.0088, 0.0), (149.59573333333336, 0.0, 0.0004), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 0.0), (2, 0.0, 0.0004111111111111111), (1, 0.0, 7.777777777777777e-05), (3, 0.0, 0.0007944444444444444), (3, 0.0, 0.0006777777777777777), 0, (2, 0.0, 0.0008111111111111112), (2, 0.0, 0.00011666666666666667), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2106, 2103, 2107, 2108, 2100, -1, 2104, 2105, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 1, 1, 0, 0, -1, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
707,8,"[2392.1417097460635, 0, 599.9449131617434, 358.9476726212114, 832.4748286142847, 262.61535995470337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2392.1417097460635, 979.0148716203655, 1061.7149333806115, 594.1340891818422, 980.9364238482178, 530.0797679475845, 1231.3630607446833, 786.0689587834804, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1.9213333333333331, 0.0013333333333333333, 0.0013333333333333333), (28.48533333333333, 0.0, 0.00013333333333333337), (0.0, 0.0, 0.002), (81.0888, 0.0, 0.0), (6.99, 0.0, 0.0), (33.553599999999996, 0.0002666666666666667, 0.0002666666666666667), (27.96133333333333, 0.008533333333333334, 0.0), (109.05093333333333, 0.0, 0.00013333333333333337), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 0.0), (2, 0.0, 0.0004277777777777778), (1, 0.0, 7.777777777777777e-05), (3, 0.0, 0.00039444444444444444), (3, 0.0, 0.00029444444444444445), (3, 0.0, 4.4444444444444447e-05), (2, 0.0, 0.0008222222222222222), (2, 0.05473333333333333, 0.019272222222222222), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2106, 2103, 2107, 2108, 2109, 2110, 2104, 2105, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 1, 1, 0, 1, 0, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
708,9,"[0, 0, 0, 0, 980.9364238482178, 414.003144490976, 1264.8212801613754, 604.8833407955718, 431.4771930300991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2392.1417097460635, 3139.7929355615533, 1061.7149333806115, 594.1340891818422, 980.9364238482178, 530.0797679475845, 2227.227738165652, 1058.378048838097, 431.4771930300991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0.8733333333333335, 0.0016, 0.0016), (41.59266666666666, 0.00013333333333333337, 0.00013333333333333337), (97.86653333333334, 0.0, 0.002), (121.6344, 0.0005333333333333334, 0.0004), (27.960666666666672, 0.0, 0.0), (34.34, 0.00013333333333333337, 0.00013333333333333337), (44.7392, 0.009333333333333334, 0.0002666666666666667), (637.5332, 0.0061333333333333335, 0.0033333333333333335), (29.0972, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 0.0), (1, 0.0, 0.0006944444444444445), (1, 0.0, 7.222222222222222e-05), (3, 0.0, 0.0004444444444444444), (3, 0.0, 0.00037777777777777777), (3, 0.0, 6.111111111111111e-05), (2, 0.0, 0.0010722222222222222), (3, 0.04546666666666667, 0.011127777777777778), (1, 0.0, 1.6666666666666667e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2106, 2111, 2107, 2108, 2109, 2110, 2112, 2113, 2114, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 2, 1, 0, 1, 0, 2, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
