interval,selection,decision,schedule,schedulingtime
527,[],"[(0, 1), (3, 2), (8, 0)]","[(0, 1), (1, 1), (2, 1), (3, 2), (4, 0), (5, 2), (6, 2), (7, 0), (8, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.0002155303955078125
528,[],"[(1, 2), (4, 1), (9, 0)]","[(0, 1), (1, 2), (2, 1), (3, 2), (4, 1), (5, 2), (6, 2), (7, 0), (8, 0), (9, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.0002701282501220703
529,[],"[(0, 2), (2, 2), (6, 0)]","[(0, 2), (1, 2), (2, 2), (3, 2), (4, 1), (5, 2), (6, 0), (7, 0), (8, 0), (9, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.00012350082397460938
530,[],"[(1, 1), (3, 1), (5, 1), (7, 0)]","[(0, 2), (1, 1), (2, 2), (3, 1), (4, 1), (5, 1), (6, 0), (7, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",8.177757263183594e-05
531,[],"[(0, 0)]","[(0, 0), (1, 1), (None, None), (3, 1), (4, 1), (5, 1), (6, 0), (7, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.00012111663818359375
532,[],"[(2, 2), (5, 1), (6, 0)]","[(0, 0), (1, 1), (2, 2), (3, 1), (4, 1), (5, 1), (6, 0), (7, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",9.679794311523438e-05
533,[],"[(3, 2), (4, 2), (7, 1), (8, 0)]","[(0, 0), (1, 1), (2, 2), (3, 2), (4, 2), (5, 1), (6, 0), (7, 1), (8, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",9.5367431640625e-05
534,[],"[(0, 1), (1, 2), (9, 0)]","[(0, 1), (1, 2), (2, 2), (3, 2), (4, 2), (5, 1), (6, 0), (7, 1), (8, 0), (9, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.0001220703125
535,[],"[(2, 2), (4, 1), (5, 2), (6, 0)]","[(0, 1), (1, 2), (2, 2), (3, 2), (4, 1), (5, 2), (6, 0), (None, None), (8, 0), (9, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",9.632110595703125e-05
536,[],"[(0, 2), (3, 1), (7, 0)]","[(0, 2), (1, 2), (2, 2), (3, 1), (4, 1), (5, 2), (6, 0), (7, 0), (None, None), (9, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.00010943412780761719
537,[],"[(1, 2), (4, 1), (5, 1), (6, 0)]","[(0, 2), (1, 2), (2, 2), (3, 1), (4, 1), (5, 1), (6, 0), (7, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",8.177757263183594e-05
538,[],"[(2, 1), (7, 0)]","[(0, 2), (1, 2), (2, 1), (3, 1), (4, 1), (5, 1), (6, 0), (7, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.00010728836059570312
539,[],"[(0, 2), (3, 2), (4, 0)]","[(0, 2), (1, 2), (2, 1), (3, 2), (4, 0), (5, 1), (6, 0), (7, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.00010323524475097656
540,[],"[(1, 2), (5, 1), (6, 0)]","[(0, 2), (1, 2), (2, 1), (3, 2), (4, 0), (5, 1), (6, 0), (7, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",9.179115295410156e-05
541,[],"[(2, 2), (4, 1), (7, 1), (8, 0)]","[(0, 2), (1, 2), (2, 2), (3, 2), (4, 1), (5, 1), (6, 0), (7, 1), (8, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",9.72747802734375e-05
542,[],"[(0, 1), (3, 0)]","[(0, 1), (1, 2), (2, 2), (3, 0), (4, 1), (5, 1), (None, None), (7, 1), (8, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.00010657310485839844
543,[],"[(1, 2), (4, 2), (6, 0)]","[(0, 1), (1, 2), (2, 2), (3, 0), (4, 2), (5, 1), (6, 0), (None, None), (8, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",9.465217590332031e-05
544,[],"[(0, 2), (2, 1), (3, 2), (5, 1), (7, 0)]","[(0, 2), (1, 2), (2, 1), (3, 2), (4, 2), (5, 1), (6, 0), (7, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",7.343292236328125e-05
545,[],"[(8, 0)]","[(0, 2), (1, 2), (2, 1), (3, 2), (4, 2), (5, 1), (6, 0), (7, 0), (8, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.0001327991485595703
546,[],"[(1, 0)]","[(0, 2), (1, 0), (2, 1), (3, 2), (None, None), (5, 1), (6, 0), (7, 0), (8, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.00011539459228515625
547,[],"[(2, 2), (3, 2), (4, 1), (5, 0)]","[(0, 2), (1, 0), (2, 2), (3, 2), (4, 1), (5, 0), (6, 0), (None, None), (8, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.00012063980102539062
548,[],"[(0, 1), (6, 0)]","[(0, 1), (1, 0), (2, 2), (3, 2), (4, 1), (5, 0), (6, 0), (None, None), (8, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.00014257431030273438
549,[],"[(1, 1), (5, 1), (7, 1), (8, 0)]","[(0, 1), (1, 1), (2, 2), (3, 2), (4, 1), (5, 1), (6, 0), (7, 1), (8, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.0001621246337890625
550,[7],"[(7, 4), (2, 2), (3, 1), (4, 0)]","[(0, 1), (1, 1), (2, 2), (3, 1), (4, 0), (5, 1), (None, None), (7, 4), (8, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.0002224445343017578
551,[0],"[(0, 4), (6, 0)]","[(0, 4), (1, 1), (2, 2), (3, 1), (4, 0), (5, 1), (6, 0), (7, 4), (8, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.00026726722717285156
552,[],"[(0, 2), (1, 2), (2, 2), (3, 2), (7, 1), (8, 0)]","[(0, 2), (1, 2), (2, 2), (3, 2), (4, 0), (5, 1), (6, 0), (7, 1), (8, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.00016880035400390625
553,[],"[(4, 1), (5, 2), (9, 0)]","[(0, 2), (1, 2), (2, 2), (3, 2), (4, 1), (5, 2), (6, 0), (7, 1), (8, 0), (9, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.0001251697540283203
554,[],"[(1, 1), (2, 0)]","[(0, 2), (1, 1), (2, 0), (None, None), (4, 1), (5, 2), (None, None), (7, 1), (8, 0), (9, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.00010514259338378906
555,[],"[(0, 2), (3, 2), (4, 1), (5, 0)]","[(0, 2), (1, 1), (2, 0), (3, 2), (4, 1), (5, 0), (None, None), (None, None), (None, None), (9, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",7.176399230957031e-05
556,[],"[(1, 2), (6, 1), (7, 0)]","[(0, 2), (1, 2), (2, 0), (3, 2), (4, 1), (5, 0), (6, 1), (7, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",9.250640869140625e-05
557,[],"[(2, 1), (3, 2), (4, 2), (6, 0)]","[(0, 2), (1, 2), (2, 1), (3, 2), (4, 2), (5, 0), (6, 0), (7, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.00010204315185546875
558,[],"[(0, 1), (5, 1), (6, 0)]","[(0, 1), (1, 2), (2, 1), (3, 2), (4, 2), (5, 1), (6, 0), (7, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",9.632110595703125e-05
559,[],"[(1, 1), (3, 0)]","[(0, 1), (1, 1), (2, 1), (3, 0), (4, 2), (5, 1), (6, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",9.202957153320312e-05
560,[],"[(2, 2), (4, 0)]","[(0, 1), (1, 1), (2, 2), (3, 0), (4, 0), (5, 1), (6, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",9.489059448242188e-05
561,[],"[(0, 2), (1, 2), (5, 2), (7, 0)]","[(0, 2), (1, 2), (2, 2), (3, 0), (4, 0), (5, 2), (6, 0), (7, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",8.797645568847656e-05
562,[],"[(6, 1), (8, 0)]","[(0, 2), (1, 2), (2, 2), (3, 0), (4, 0), (5, 2), (6, 1), (7, 0), (8, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.0001392364501953125
563,[],"[(1, 1), (3, 0)]","[(0, 2), (1, 1), (2, 2), (3, 0), (4, 0), (5, 2), (6, 1), (7, 0), (8, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.00012230873107910156
564,[],"[(0, 1), (2, 1), (4, 0)]","[(0, 1), (1, 1), (2, 1), (3, 0), (4, 0), (None, None), (6, 1), (None, None), (8, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",8.606910705566406e-05
565,[],"[(3, 1), (5, 2), (6, 1), (7, 0)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 0), (5, 2), (6, 1), (7, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",9.322166442871094e-05
566,[],"[(0, 2), (1, 2), (8, 0)]","[(0, 2), (1, 2), (2, 1), (3, 1), (4, 0), (5, 2), (6, 1), (7, 0), (8, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.00010752677917480469
567,[],"[(2, 2), (7, 1), (9, 0)]","[(0, 2), (1, 2), (2, 2), (3, 1), (4, 0), (5, 2), (6, 1), (7, 1), (8, 0), (9, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.00012087821960449219
568,[],"[(0, 2), (1, 1), (3, 2), (4, 1), (5, 0)]","[(0, 2), (1, 1), (2, 2), (3, 2), (4, 1), (5, 0), (None, None), (7, 1), (None, None), (9, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",7.43865966796875e-05
569,[],"[(3, 1), (6, 0)]","[(0, 2), (1, 1), (2, 2), (3, 1), (4, 1), (5, 0), (6, 0), (7, 1), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.00010538101196289062
570,[],"[(2, 2), (4, 2), (7, 0)]","[(0, 2), (1, 1), (2, 2), (3, 1), (4, 2), (5, 0), (6, 0), (7, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",9.107589721679688e-05
571,[],"[(0, 1), (4, 0)]","[(0, 1), (1, 1), (2, 2), (3, 1), (4, 0), (None, None), (6, 0), (7, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.0001308917999267578
572,[],"[(1, 2), (3, 2), (5, 1), (6, 1), (7, 0)]","[(0, 1), (1, 2), (2, 2), (3, 2), (4, 0), (5, 1), (6, 1), (7, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.00010585784912109375
573,[],"[(2, 0)]","[(0, 1), (1, 2), (2, 0), (3, 2), (4, 0), (5, 1), (6, 1), (7, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.00019311904907226562
574,[],"[(0, 2), (1, 1), (3, 0)]","[(0, 2), (1, 1), (2, 0), (3, 0), (None, None), (5, 1), (6, 1), (7, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.00015020370483398438
575,[],"[(2, 1), (4, 2), (5, 2), (6, 0)]","[(0, 2), (1, 1), (2, 1), (3, 0), (4, 2), (5, 2), (6, 0), (7, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.00018167495727539062
576,[0],"[(0, 5), (7, 1), (8, 0)]","[(0, 5), (1, 1), (2, 1), (3, 0), (4, 2), (5, 2), (6, 0), (7, 1), (8, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.0002865791320800781
577,[],"[(0, 2), (1, 1), (3, 0)]","[(0, 2), (1, 1), (2, 1), (3, 0), (4, 2), (None, None), (6, 0), (7, 1), (8, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",9.226799011230469e-05
578,[],"[(2, 2), (4, 1), (5, 0)]","[(0, 2), (1, 1), (2, 2), (3, 0), (4, 1), (5, 0), (None, None), (7, 1), (8, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",9.274482727050781e-05
579,[],"[(6, 2), (7, 1), (8, 0)]","[(0, 2), (1, 1), (2, 2), (3, 0), (4, 1), (5, 0), (6, 2), (7, 1), (8, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.00010466575622558594
580,[],"[(0, 2), (1, 1), (3, 1), (5, 0)]","[(0, 2), (1, 1), (2, 2), (3, 1), (4, 1), (5, 0), (6, 2), (7, 1), (8, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",9.298324584960938e-05
581,[],"[(2, 2), (4, 0)]","[(0, 2), (1, 1), (2, 2), (3, 1), (4, 0), (5, 0), (6, 2), (7, 1), (8, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.00011897087097167969
582,[],"[(3, 2), (6, 2), (7, 1), (8, 0)]","[(0, 2), (1, 1), (2, 2), (3, 2), (4, 0), (5, 0), (6, 2), (7, 1), (8, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",9.441375732421875e-05
583,[],"[(0, 2), (1, 1), (5, 0)]","[(0, 2), (1, 1), (2, 2), (3, 2), (4, 0), (5, 0), (6, 2), (7, 1), (8, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.00010752677917480469
584,[],"[(2, 1), (4, 2), (7, 0)]","[(0, 2), (1, 1), (2, 1), (3, 2), (4, 2), (5, 0), (6, 2), (7, 0), (8, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.00010919570922851562
585,[],"[(3, 1), (5, 1), (6, 0)]","[(0, 2), (1, 1), (2, 1), (3, 1), (4, 2), (5, 1), (6, 0), (7, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",9.393692016601562e-05
586,[],"[(0, 2), (2, 0)]","[(0, 2), (1, 1), (2, 0), (3, 1), (None, None), (5, 1), (6, 0), (7, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",9.751319885253906e-05
587,[],"[(1, 2), (4, 1), (6, 1), (7, 0)]","[(0, 2), (1, 2), (2, 0), (3, 1), (4, 1), (5, 1), (6, 1), (7, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",8.249282836914062e-05
588,[],"[(3, 2), (8, 0)]","[(0, 2), (1, 2), (2, 0), (3, 2), (4, 1), (5, 1), (6, 1), (7, 0), (8, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.00011968612670898438
589,[],"[(5, 2), (9, 0)]","[(0, 2), (1, 2), (2, 0), (3, 2), (4, 1), (5, 2), (6, 1), (7, 0), (8, 0), (9, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.0001361370086669922
590,[],"[(0, 1), (1, 1), (2, 0)]","[(0, 1), (1, 1), (2, 0), (3, 2), (4, 1), (5, 2), (6, 1), (None, None), (8, 0), (9, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.00010609626770019531
591,[],"[(4, 2), (6, 2), (7, 1), (8, 0)]","[(0, 1), (1, 1), (2, 0), (3, 2), (4, 2), (5, 2), (6, 2), (7, 1), (8, 0), (9, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.00011372566223144531
592,[],"[(3, 1), (8, 1), (9, 0)]","[(0, 1), (1, 1), (2, 0), (3, 1), (4, 2), (5, 2), (6, 2), (7, 1), (8, 1), (9, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.00012445449829101562
593,[],"[(2, 1), (4, 0)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 0), (None, None), (None, None), (7, 1), (8, 1), (9, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.00012254714965820312
594,[],"[(0, 2), (1, 2), (5, 2), (6, 1), (7, 0)]","[(0, 2), (1, 2), (2, 1), (3, 1), (4, 0), (5, 2), (6, 1), (7, 0), (8, 1), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",8.869171142578125e-05
595,[],"[(3, 2), (4, 1), (8, 2), (9, 0)]","[(0, 2), (1, 2), (2, 1), (3, 2), (4, 1), (5, 2), (6, 1), (7, 0), (8, 2), (9, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.0001468658447265625
596,[],"[(2, 2), (5, 1), (7, 0)]","[(0, 2), (1, 2), (2, 2), (3, 2), (4, 1), (5, 1), (6, 1), (7, 0), (8, 2), (9, 0), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None), (None, None)]",0.00016236305236816406
